H2,CO,C2H4,C2H2
0.00032801565579,0.013510921587,0.0034934176849,0.00033454900705
0.00032869680505,0.013527647238,0.003496199303,0.0003346756763
0.00032940978633,0.0135448013559999,0.0034990873958,0.00033480829842
0.00033015450575,0.013562382678,0.0035020816493,0.0003349468558399
0.0003309308138199,0.01358038919,0.0035051815634,0.00033509132061
0.00033173850506,0.013598818128,0.0035083864508,0.00033524165431
0.0003325773177799,0.013617665969,0.0035116954361999,0.00033539780799
0.0003334469340199,0.013636928433,0.0035151074560999,0.00033555972219
0.00033434697962,0.013656600484,0.0035186212589,0.00033572732694
0.00033527702442,0.013676676331,0.0035222354058,0.00033590054181
0.00033623658261,0.013697149436,0.0035259482718,0.00033607927593
0.00033722511324,0.013718012518,0.0035297580475999,0.0003362634281499
0.00033824202086,0.013739257561,0.0035336627411999,0.0003364528871
0.0003392866562699,0.013760875826,0.0035376601814,0.0003366475314
0.00034035831743,0.013782857865,0.0035417480198,0.00033684722974
0.00034145625053,0.013805193532,0.0035459237349,0.00033705184116
0.00034257965115,0.013827871997,0.0035501846362,0.00033726121523
0.00034372766557,0.0138508817699999,0.003554527868,0.00033747519228
0.00034489939219,0.013874210715,0.0035589504145999,0.00033769360373
0.0003460938830899,0.013897846073,0.0035634491052,0.00033791627229
0.00034731014573,0.013921774485,0.0035680206199999,0.00033814301235
0.00034854714469,0.013945982012,0.0035726614954999,0.00033837363028
0.0003498038036,0.0139704541669999,0.0035773681314,0.0003386079248
0.00035107900713,0.013995175938,0.0035821367971,0.00033884568731
0.00035237160309,0.014020131814,0.0035869636385,0.0003390867023599
0.0003536804046299,0.014045305822,0.0035918446859,0.000339330748
0.00035500419253,0.014070681551,0.0035967758611,0.0003395775962099
0.00035634171755,0.014096242184,0.0036017529854,0.0003398270133799
0.00035769170289,0.014121970536,0.0036067717881999,0.0003400787607399
0.00035905284672,0.0141478490849999,0.0036118279149,0.00034033259483
0.00036042382472,0.014173860003,0.0036169169359,0.000340588268
0.0003618032927599,0.0141999852,0.0036220343551,0.00034084552888
0.00036318988955,0.0142262063519999,0.0036271756192,0.00034110412289
0.00036458223941,0.014252504941,0.0036323361268,0.00034136379278
0.00036597895503,0.0142788622949999,0.0036375112373,0.0003416242791
0.00036737864024,0.01430525962,0.0036426962808,0.0003418853207699
0.0003687798928899,0.014331678043,0.0036478865671999,0.00034214665555
0.00037018130761,0.014358098647,0.0036530773957,0.00034240802065
0.00037158147875,0.0143845025129999,0.0036582640646,0.0003426691531799
0.0003729790031499,0.0144108707529999,0.0036634418804,0.0003429297907599
0.00037437248301,0.014437184552,0.0036686061676,0.00034318967196
0.00037576052873,0.014463425207,0.0036737522783,0.00034344853694
0.0003771417616899,0.01448957416,0.003678875601,0.00034370612787
0.00037851481706,0.014515613041,0.0036839715705,0.0003439621895299
0.0003798783464999,0.0145415237,0.0036890356768,0.00034421646975
0.00038123102089,0.014567288248,0.0036940634742,0.00034446871998
0.00038257153298,0.014592889088,0.00369905059,0.0003447186957599
0.00038389859998,0.014618308953,0.0037039927334,0.0003449661572
0.00038521096607,0.014643530941,0.0037088857038,0.00034521086943
0.0003865074048999,0.014668538544,0.0037137253993,0.00034545260313
0.00038778672195,0.0146933156829999,0.0037185078242,0.00034569113491
0.00038904775684,0.01471784674,0.0037232290973,0.00034592624777
0.00039028938554,0.014742116585,0.0037278854588,0.00034615773151
0.00039151052254,0.014766110606,0.0037324732776999,0.00034638538311
0.00039271012279,0.014789814738,0.0037369890586,0.00034660900717
0.0003938871837,0.014813215484,0.0037414294478,0.0003468284161699
0.00039504074692,0.014836299945,0.0037457912396999,0.0003470434308999
0.0003961699000199,0.01485905584,0.0037500713824,0.00034725388073
0.00039727377811,0.014881471527,0.003754266983,0.00034745960391
0.00039835156529,0.014903536024,0.0037583753122,0.00034766044787
0.00039940249595,0.0149252390259999,0.0037623938093,0.00034785626943
0.00040042585605,0.0149465709199999,0.0037663200858,0.00034804693506
0.0004014209841,0.014967522805,0.0037701519292,0.00034823232105
0.0004023872722,0.014988086496,0.003773887306,0.00034841231372
0.00040332416674,0.015008254543,0.0037775243646,0.00034858680955
0.00040423116918,0.015028020234,0.0037810614373,0.00034875571529
0.00040510783648,0.015047377607,0.0037844970421999,0.0003489189481
0.00040595378155,0.015066321451,0.0037878298845999,0.0003490764355899
0.00040676867346,0.015084847312,0.0037910588574,0.00034922811587
0.00040755223754,0.015102951492,0.0037941830420999,0.0003493739375799
0.00040830425537,0.015120631052,0.003797201708,0.00034951385987
0.00040902456457,0.015137883806,0.0038001143119,0.00034964785237
0.00040971305849,0.015154708318,0.0038029204971,0.0003497758951399
0.00041036968576,0.0151711038969999,0.0038056200918,0.00034989797857
0.00041099444963,0.015187070587,0.0038082131069,0.00035001410327
0.00041158740732,0.015202609158,0.0038106997336999,0.00035012427995
0.0004121486690699,0.0152177210929999,0.0038130803411,0.00035022852921
0.00041267839718,0.015232408577,0.0038153554716999,0.0003503268814
0.0004131768048399,0.0152466744809999,0.0038175258389,0.00035041937641
0.00041364415493,0.015260522342,0.0038195923219,0.00035050606337
0.00041408075856,0.015273956348,0.0038215559612,0.00035058700049
0.00041448697362,0.015286981316,0.0038234179540999,0.0003506622546899
0.00041486320317,0.015299602671,0.0038251796486,0.0003507319013299
0.00041520989366,0.015311826424,0.0038268425381999,0.00035079602392
0.00041552753318,0.015323659143,0.0038284082554,0.00035085471372
0.0004158166494499,0.0153351079309999,0.0038298785654,0.00035090806943
0.0004160778078399,0.0153461804,0.0038312553593,0.0003509561967799
0.00041631160928,0.015356884638,0.0038325406471999,0.00035099920814
