H2,CO,C2H4,C2H2
0.0001843975446599,0.0215473165549999,0.0031598142538,0.00018025947047
0.00018425039448,0.021545373786,0.0031608323569,0.00018025647656
0.00018410961419,0.021543474814,0.0031618633658,0.00018025374784
0.00018397584239,0.0215416240299999,0.0031629085741999,0.0001802513108899
0.0001838498014,0.021539826401,0.0031639694455999,0.0001802491957899
0.00018373229511,0.021538087453,0.0031650476087,0.000180247436
0.0001836242065,0.021536413258,0.0031661448526,0.00018024606829
0.00018352649503,0.021534810413,0.003167263121,0.0001802451325899
0.00018344019371,0.02153328602,0.003168404507,0.00018024467192
0.000183366406,0.021531847666,0.0031695712461999,0.00018024473221
0.0001833063024299,0.0215305033999999,0.0031707657101,0.00018024536219
0.00018326111711,0.021529261707,0.0031719903991999,0.00018024661324
0.00018323214392,0.021528131482,0.0031732479349,0.00018024853924
0.00018322073261,0.021527122008,0.0031745410518,0.00018025119636
0.00018322828467,0.0215262429179999,0.0031758725894999,0.00018025464296
0.0001832562490699,0.021525504177,0.0031772454835,0.00018025893935
0.00018330611776,0.0215249160429999,0.0031786627568,0.0001802641476599
0.00018337942115,0.021524489037,0.0031801275099999,0.0001802703316
0.0001834777233999,0.021524233915,0.0031816429121,0.00018027755627
0.0001836026175099,0.02152416163,0.0031832121907,0.0001802858880099
0.00018375572047,0.0215242832989999,0.0031848386218,0.0001802953941399
0.00018393866819,0.02152461017,0.0031865255199,0.00018030614274
0.0001841531104,0.021525153587,0.0031882762274999,0.00018031820252
0.00018440070545,0.021525924951,0.0031900941043,0.0001803316425
0.00018468311513,0.021526935689,0.0031919825174,0.00018034653188
0.00018500199941,0.021528197214,0.0031939448298,0.00018036293975
0.0001853590111,0.02152972089,0.0031959843903,0.00018038093493
0.00018575579065,0.021531517996,0.0031981045224999,0.0001804005856999
0.00018619396077,0.021533599689,0.003200308514,0.0001804219596399
0.0001866751212599,0.021535976969,0.0032025996062,0.00018044512334
0.00018720084372,0.021538660643,0.0032049809833,0.00018047014222
0.0001877726664,0.021541661285,0.0032074557615999,0.0001804970803399
0.00018839208908,0.021544989209,0.00321002698,0.0001805260001199
0.00018906056806,0.0215486544279999,0.0032126975889,0.00018055696219
0.0001897795111499,0.02155266662,0.0032154704407,0.0001805900251699
0.0001905502729,0.0215570350999999,0.0032183482795999,0.00018062524544
0.00019137414987,0.021561768782,0.0032213337327,0.00018066267699
0.00019225237598,0.02156687615,0.0032244292999,0.00018070237119
0.00019318611814,0.021572365227,0.0032276373454,0.0001807443766
0.00019417647191,0.021578243546,0.0032309600888,0.00018078873886
0.0001952244573899,0.021584518122,0.003234399597,0.00018083550041
0.00019633101526,0.021591195421,0.0032379577759,0.00018088470043
0.00019749700308,0.02159828134,0.0032416363628,0.0001809363746199
0.0001987231916399,0.021605781179,0.0032454369193999,0.00018099055506
0.0002000102617299,0.021613699618,0.0032493608251,0.0001810472701
0.00020135880089,0.021622040698,0.0032534092702,0.0001811065442
0.00020276930063,0.021630807797,0.0032575832506,0.00018116839782
0.00020424215368,0.0216400036169999,0.0032618835619,0.00018123284732
0.00020577765162,0.021649630161,0.0032663107949,0.00018129990482
0.0002073759826899,0.021659688724,0.003270865331,0.0001813695781699
0.0002090372299,0.0216701798779999,0.0032755473384,0.00018144187082
0.00021076136933,0.021681103457,0.0032803567686,0.00018151678178
0.00021254826884,0.021692458552,0.0032852933539,0.00018159430554
0.00021439768687,0.021704243504,0.0032903566048,0.00018167443205
0.00021630927163,0.021716455893,0.0032955458087,0.00018175714667
0.00021828256058,0.021729092538,0.0033008600284,0.00018184243013
0.0002203169800899,0.021742149497,0.0033062981016999,0.00018193025856
0.00022241184549,0.021755622061,0.0033118586414,0.0001820206034499
0.00022456636131,0.02176950476,0.0033175400358,0.0001821134316899
0.00022677962188,0.0217837913689999,0.0033233404501,0.00018220870557
0.00022905061213,0.021798474907,0.0033292578275999,0.00018230638282
0.00023137820875,0.021813547651,0.0033352898924999,0.0001824064166999
0.00023376118156,0.021829001143,0.0033414341523,0.00018250875598
0.00023619819516,0.021844826201,0.0033476879015,0.00018261334506
0.00023868781091,0.021861012933,0.0033540482253,0.00018272012406
0.00024122848907,0.021877550753,0.0033605120041,0.00018282902887
0.00024381859131,0.021894428396,0.0033670759186,0.00018293999129
0.00024645638336,0.021911633938,0.0033737364551,0.00018305293911
0.00024914003803,0.021929154815,0.0033804899115,0.00018316779627
0.00025186763832,0.021946977848,0.003387332404,0.0001832844829499
0.0002546371809,0.021965089261,0.0033942598736999,0.00018340291577
0.00025744657973,0.021983474713,0.0034012680940999,0.00018352300786
0.00026029366989,0.022002119317,0.0034083526791,0.00018364466911
0.00026317621168,0.0220210076739999,0.0034155090908,0.00018376780627
0.00026609189482,0.0220401239,0.0034227326486,0.00018389232315
0.00026903834291,0.0220594516559999,0.0034300185378,0.00018401812083
0.0002720131180199,0.0220789741779999,0.0034373618189,0.00018414509781
0.0002750137253999,0.022098674314,0.0034447574375,0.00018427315024
0.00027803761847,0.0221185345539999,0.0034522002340999,0.00018440217208
0.00028108220377,0.0221385370679999,0.0034596849542,0.0001845320553799
0.0002841448461499,0.022158663735,0.0034672062588,0.00018466269042
0.00028722287405,0.0221788961879999,0.0034747587351999,0.00018479396598
0.00029031358479,0.022199215844,0.0034823369078,0.00018492576956
0.00029341425009,0.022219603944,0.0034899352488,0.00018505798755
0.00029652212151,0.0222400415909999,0.0034975481896999,0.00018519050555
0.00029963443603,0.0222605097869999,0.0035051701325999,0.00018532320853
0.00030274842161,0.022280989473,0.0035127954611999,0.0001854559810699
0.00030586130285,0.022301461566,0.0035204185523,0.00018558870764
0.00030897030658,0.022321906998,0.0035280337873,0.00018572127278
0.00031207266748,0.022342306757,0.0035356355637,0.0001858535613699
0.00031516563367,0.02236264192,0.0035432183059,0.00018598545884
0.00031824647231,0.0223828936989999,0.0035507764771,0.00018611685142
0.00032131247504,0.022403043471,0.00355830459,0.00018624762636
0.0003243609635199,0.022423072821,0.0035657972181,0.00018637767215
0.00032738929473,0.022442963577,0.0035732490065,0.00018650687876
0.00033039486627,0.022462697845,0.0035806546828,0.00018663513785
0.0003333751215699,0.022482258047,0.003588009067,0.00018676234298
0.00033632755489,0.022501626955,0.0035953070826,0.00018688838984
0.00033924971632,0.0225207877229999,0.0036025437656999,0.0001870131764199
0.0003421392165,0.022539723924,0.0036097142755,0.00018713663904
0.0003449937312799,0.022558419577,0.0036168139030999,0.00018725956829
0.0003478110062,0.022576859182,0.0036238380809,0.00018738225355
0.00035058886073,0.022595027746,0.003630782391,0.0001875046040399
0.00035332519241,0.022612910812,0.0036376425737,0.0001876265322499
0.0003560179806999,0.02263049449,0.0036444145353,0.00018774795404
0.0003586652906899,0.022647765474,0.0036510943556,0.00018786878887
0.0003612652765899,0.022664711073,0.0036576782949,0.0001879889598899
0.00036381618489,0.022681319232,0.0036641628005,0.0001881083941
0.00036631635745,0.02269757855,0.0036705445129,0.00018822702247
0.00036876423418,0.0227134782989999,0.0036768202714,0.00018834478004
0.00037115835561,0.022729008445,0.0036829871338,0.00018846160606
0.0003734973650899,0.02274415966,0.0036890835220999,0.00018857744404
0.0003757800108,0.0227589233369999,0.003695145033,0.00018869224187
0.00037800514749,0.022773291601,0.0037011693461999,0.00018880595186
0.00038017173788,0.022787257322,0.0037071543601,0.0001889185308199
0.0003822788538899,0.022800814116,0.0037130981943999,0.00018902994011
0.00038432567747,0.0228139563609999,0.0037189991916,0.0001891401456699
0.0003863115013,0.0228266791919999,0.0037248559188,0.00018924911804
0.00038823572907,0.0228389785099999,0.0037306671675,0.0001893568323799
0.00039009787555,0.022850850978,0.0037364319548,0.00018946326849
0.0003918975663799,0.022862294023,0.003742149522,0.00018956841075
0.00039363453755,0.022873305828,0.003747819334,0.0001896722481699
0.00039530863464,0.022883885333,0.0037534410778,0.0001897747742899
0.00039691981175,0.0228940322209999,0.0037590146602,0.00018987598718
0.00039846813016,0.022903746915,0.003764540205,0.00018997588936
0.0003999537567699,0.022913030561,0.0037700180499,0.00019007448777
0.00040137696223,0.0229218850199999,0.0037754487428,0.0001901717936199
0.0004027381188,0.022930312853,0.0037808330371999,0.00019026782239
0.00040403769802,0.022938317301,0.0037861718878,0.0001903625936599
0.00040527626805,0.0229459022709999,0.0037914664447,0.00019045613104
0.00040645449086,0.022953072313,0.0037967180481999,0.0001905484620399
0.00040757311917,0.0229598326049999,0.003801928222,0.00019063961794
0.00040863299305,0.02296618892,0.0038070986668,0.00019072963366
0.00040963503654,0.022972147614,0.0038122312528,0.00019081854759
0.00041058025382,0.022977715591,0.003817328013,0.0001909064014799
0.00041146972538,0.022982900278,0.0038223911341,0.00019099324021
0.00041230460388,0.022987709603,0.0038274229489999,0.0001910791117
0.00041308610994,0.022992151957,0.0038324259281,0.00019116406666
0.00041381552767,0.0229962361689999,0.0038374026698,0.0001912481584499
0.00041449420015,0.022999971475,0.003842355892,0.00019133144288
0.00041512352474,0.023003367481,0.0038472884218,0.000191413978
0.0004157049482,0.0230064341349999,0.0038522031861,0.00019149582392
0.00041623996185,0.023009181692,0.0038571032016999,0.0001915770425699
0.0004167300965,0.023011620675,0.003861991565,0.00019165769755
0.00041717691736,0.023013761848,0.0038668714411999,0.00019173785386
0.0004175820188799,0.023015616173,0.0038717460548,0.0001918175777
0.0004179470195299,0.023017194778,0.0038766186776999,0.00019189693627
0.00041827355656,0.023018508921,0.0038814926199,0.00019197599754
0.00041856328069,0.02301956995,0.0038863712176,0.00019205483003
0.00041881785085,0.023020554171,0.0038912578231,0.00019213350258
0.0004190389288899,0.0230217375229999,0.0038961557938,0.0001922120841399
0.00041922817429,0.023023134915,0.0039010684818,0.00019229064355
0.0004193872389599,0.0230247577059999,0.0039059992226999,0.00019236924932
0.00041951776206,0.023026617167,0.0039109513256999,0.00019244796941
0.0004196213648399,0.023028724444,0.0039159280628,0.00019252687102
0.00041969964561,0.023031090527,0.0039209326585,0.00019260602038
0.0004197541748299,0.023033726214,0.0039259682799,0.00019268548255
0.00041978649016,0.0230366420759999,0.0039310380268,0.0001927653211799
0.0004197980918,0.023039848429,0.0039361449219,0.00019284559838
0.00041979043787,0.023043355296,0.0039412919016,0.00019292637446
0.0004197649398999,0.023047172384,0.0039464818068,0.00019300770778
0.00041972295855,0.023051309046,0.0039517173739,0.00019308965456
0.00041966579943,0.023055774257,0.003957001227,0.00019317226872
0.00041959470918,0.023060576589,0.0039623358689,0.00019325560167
0.0004195108716,0.023065724178,0.0039677236742,0.00019333970223
0.00041941540413,0.0230712247049999,0.0039731668813,0.00019342461638
0.00041930935442,0.023077085372,0.0039786675858999,0.00019351038722
0.0004191936972099,0.023083312875,0.0039842277346,0.00019359705475
0.0004190693313199,0.023089913393,0.0039898491184,0.00019368465581
0.00041893707698,0.0230968925579999,0.0039955333676,0.00019377322393
0.00041879767338,0.02310425545,0.0040012819465999,0.0001938627892499
0.00041865177637,0.0231120065709999,0.0040070961493,0.00019395337839
0.00041850001388,0.0231201498359999,0.004012977095,0.0001940450144199
0.00041834580974,0.023128688565,0.0040189257251,0.00019413771674
0.00041819121109,0.023137625464,0.0040249427997,0.00019423150105
0.00041803652349,0.0231469626239999,0.0040310288955999,0.00019432637928
0.00041788196197,0.023156701512,0.0040371844039,0.00019442235956
0.00041772765035,0.023166842966,0.004043409529,0.0001945194461999
0.00041757362092,0.023177387195,0.0040497042876999,0.0001946176396599
0.00041741981429,0.023188333774,0.0040560685089,0.0001947169365299
0.0004172660796,0.023199681648,0.0040625018338,0.00019481732959
0.00041711217498,0.023211429134,0.0040690037168,0.00019491880778
0.00041695776825,0.023223573928,0.0040755734271999,0.00019502135624
0.00041680243793,0.023236113108,0.0040822100507,0.00019512495636
0.00041664567449,0.023249043146,0.0040889124922,0.0001952295858299
0.00041648688193,0.023262359915,0.0040956794786999,0.00019533521868
0.0004163253795,0.023276058704,0.0041025095629,0.0001954418254
0.0004161604038,0.023290134234,0.0041094011273,0.00019554937297
0.00041599111107,0.023304580666,0.0041163523888,0.00019565782502
0.00041581657972,0.023319391625,0.0041233614039,0.00019576714186
0.00041563581313,0.023334560219,0.0041304260738,0.00019587728066
0.00041544774262,0.023350079055,0.0041375441509,0.00019598819551
0.00041525123075,0.0233659402639999,0.0041447132454,0.0001960998376399
0.0004150450747,0.023382135526,0.0041519308315,0.00019621215548
0.00041482800996,0.0233986560919999,0.0041591942555,0.00019632509484
